px1,py1,pz1,E1,px2,py2,pz2,E2
-17.7742,-37.5695,73.1046,84.0933,-6.66478,-12.7871,22.4478,26.6804
8.54517,-22.7287,-47.1992,53.0791,-0.205589,9.14983,38.7286,39.7954
-30.0282,1.46712,37.6159,48.154,2.58025,2.18173,-3.03763,4.54489
39.8567,-39.4406,229.428,236.18,-13.6289,32.0255,30.6518,46.378
-1.90037,-19.4951,57.5733,60.8142,1.07978,-10.673,29.1895,31.0985
-58.2783,-32.9168,253.672,262.353,-50.4715,-29.7559,224.083,231.616
-46.3757,12.2764,-90.1921,102.157,28.2317,-4.39185,-0.750489,28.5814
2.56177,-4.79171,-6.76869,8.68041,0.361751,3.14565,16.3209,16.6256
-12.0997,21.0836,-0.932729,24.3269,14.1092,-17.6476,27.6296,35.6919
5.38838,-7.52259,14.0282,16.8055,1.9648,-4.74186,6.98901,8.67198
-1.38722,-12.1929,4.44901,13.0535,-1.60897,-11.1114,3.01603,11.6259
25.5231,-7.83859,-18.5323,32.5012,12.5943,-1.89157,-9.47353,15.873
-13.5296,3.38427,-2.82895,14.2309,9.70117,-3.48067,-0.7338,10.3333
-3.73847,-17.5427,13.1302,22.2292,-2.20679,-13.5973,12.5537,18.6377
-58.5324,37.1404,-27.5904,74.6103,21.5136,-21.0153,-5.36601,30.5497
20.9526,-2.08044,1.66695,21.1217,-9.90401,-1.51556,0.14897,10.021
-58.3736,-31.5935,-95.8497,116.588,33.4002,-16.5541,-21.8859,43.2275
0.857368,17.5465,1.47713,17.6298,-2.23349,5.90988,22.7809,23.6409
-32.5467,29.9362,19.1756,48.1993,21.2034,2.85976,-19.985,29.2776
0.372829,33.9482,-99.4556,105.091,2.09042,-33.2752,-2.78093,33.4567
25.7683,-9.92393,-41.508,49.8539,12.5299,-5.79456,-43.3475,45.4928
36.2709,36.5021,39.214,64.6972,23.1293,23.6317,25.4426,41.7224
2.32746,-16.9487,36.2605,40.0938,4.18602,-1.15283,9.61764,10.5528
26.238,-49.4543,-36.7146,66.9487,-20.5341,30.3885,-10.2864,38.0911
-12.1545,18.9089,-70.0419,73.5606,6.01123,-15.3485,-11.0661,19.854
16.8667,14.4605,46.2065,51.2703,8.97828,8.24819,23.0549,26.0803
-17.8508,-25.3628,140.706,144.084,-14.8844,-23.9711,115.974,119.357
13.175,-17.8584,-23.565,32.3701,-7.94897,16.7594,63.9297,66.5664
24.5457,-86.7053,1.81239,90.131,-22.0762,50.8385,-8.17358,56.0243
-1.7541,4.11625,-0.0949423,4.47667,-1.07431,-3.35587,-4.96249,6.08716
20.6158,-56.5038,-51.7824,79.3669,-6.74506,14.1142,5.9045,16.7207
-3.30521,19.434,12.0563,23.1078,-6.27035,-6.89086,1.98741,9.52692
-10.1182,-3.39491,12.8869,16.7328,0.289006,5.79851,1.72976,6.05884
-13.4853,-10.9633,15.1815,23.0767,-7.99171,-6.04327,8.90877,13.4077
-6.93359,36.888,-5.26556,37.9017,5.68659,-15.5858,10.5885,19.682
31.364,25.7095,93.0807,101.532,-19.2097,-8.53154,-11.2838,23.8565
39.1456,-17.9671,-113.62,121.51,-33.592,12.8449,-20.2891,41.2926
-28.387,-30.7409,30.8966,52.0138,29.3801,27.7479,-5.36685,40.767
-6.32057,-0.49164,9.8864,11.7449,-4.53035,0.488499,-1.00572,4.66748
9.56617,11.9145,-26.0404,30.1924,-8.82082,-3.42733,-27.0922,28.6976
19.8351,-35.0971,-136.457,142.288,-13.0762,37.1569,-40.5744,56.5501
-14.272,10.0134,87.2211,88.9465,-2.08581,-8.95813,-0.43327,9.20856
-34.7653,0.475027,-21.1099,40.6755,-25.6439,-0.713678,-17.1094,30.836
6.80934,36.8227,-186.967,190.68,-8.95422,-34.5041,-31.999,47.9026
-45.5976,41.2064,39.9644,73.3094,11.4,5.54309,7.96379,14.9706
-36.3053,10.5846,-35.4693,51.8477,-1.10485,-8.4263,-3.02707,9.02205
0.134972,46.1405,-110.379,119.635,-27.8387,-27.7705,-211.953,215.569
-15.6853,32.863,13.8183,38.9482,24.1665,-8.8325,-59.26,64.6049
-5.26764,9.81238,15.8779,19.3946,-1.81332,4.96602,7.1877,8.92321
20.5764,5.0192,-40.0729,45.3258,8.60866,1.48976,-15.5405,17.8283
17.0648,-5.70961,44.4914,47.9927,11.8399,-6.70854,34.0651,36.6828
-7.08755,-56.8515,147.422,158.163,8.36078,15.0416,4.64468,17.8251
-14.1679,-18.8499,-13.3625,27.1038,9.51871,-0.0696548,0.961425,9.56798
-293.483,-58.2072,962.121,1007.57,-2.56384,-11.2344,8.32931,14.2188
-32.3317,-17.0726,-34.14,50.0236,-9.16882,-6.11095,-21.1139,23.8164
-7.15298,-18.3954,-24.6951,31.6135,4.56901,9.36626,6.98854,12.5481
-25.7143,-19.5042,-72.667,79.5119,7.75979,7.32871,4.36404,11.5317
-35.8875,19.605,6.13154,41.3506,35.972,-15.6569,-38.7104,55.1147
45.0494,124.319,83.2825,156.271,33.0406,89.0021,60.151,112.389
-18.24,-17.739,-97.4092,100.677,-6.82251,-7.16045,-35.9072,37.2446
37.8348,-6.01471,-0.436678,38.3125,-18.2743,-28.2169,-15.522,37.0282
-22.3897,4.96571,-116.575,118.81,7.22264,-4.52759,16.339,18.4293
-13.8442,11.7813,7.27223,19.5795,-3.27606,2.60805,1.3899,4.41334
8.68679,-15.0857,27.4632,32.5158,2.64507,-8.68444,15.3626,17.8448
1473.91,3940.79,-3323.26,5361.55,27.2992,95.2771,-12.9761,99.9568
-21.8775,-53.3866,11.3942,58.8098,3.46088,10.9399,-44.7113,46.1602
48.1492,8.78106,16.6961,51.7129,-31.3636,-15.2521,-22.3441,41.4195
-11.6529,16.5739,2.93222,20.4718,-5.52761,6.25017,0.237668,8.34785
-30.655,10.7708,25.6643,41.4054,14.7045,-5.10924,11.0557,19.0936
-8.79204,-49.4995,-77.675,92.5252,5.0374,17.2623,10.9489,21.0535
-1.48818,6.05574,14.2974,15.5985,-6.10579,1.14604,26.9561,27.6629
-74.7856,-51.8734,9.26101,91.485,-6.40557,-5.21282,11.042,13.7892
20.4394,-44.9516,-18.5131,52.7367,-0.664462,43.1847,-33.9394,54.9295
23.4111,-8.15688,-2.92447,24.9635,-7.95639,9.62209,11.4197,16.9206
-17.0645,6.96833,2.05176,18.5466,-6.71035,8.09102,1.78272,10.6622
-9.18822,0.552414,-11.7853,14.9543,0.513947,-5.40961,0.748255,5.48626
-7.27723,-23.4398,-30.3548,39.0359,-5.59119,-10.7145,-15.3017,19.4991
-0.739941,-33.2933,-89.8853,95.856,-2.48666,24.5772,-18.383,30.7923
3.54601,-32.2926,131.329,135.288,-10.6115,16.7773,-6.09182,20.7655
42.3858,14.7448,-53.8112,70.0687,-38.8222,-14.4119,-54.5781,68.5102
21.9628,-43.6353,-76.2468,90.5538,-21.7835,32.6139,-108.929,115.775
8.7741,15.4635,59.9051,62.4879,5.35838,14.7758,53.5404,55.7999
9.73406,-19.601,3.75901,22.2057,-3.90236,12.9024,25.5957,28.9283
27.5859,-4.95872,-34.0582,44.1083,-19.6093,8.26567,-42.6869,47.6972
10.2565,-55.8449,74.7867,93.8984,4.52987,-18.0904,7.41994,20.0711
-6.97151,14.6616,-62.4681,64.5434,8.61268,-13.4207,-15.7292,22.3989
39.4335,-27.9414,30.7606,57.2883,-35.9243,25.6525,43.7005,62.1156
-2.66338,-19.3936,-30.7848,36.4818,-0.424818,-3.63126,-5.65359,6.73356
-15.661,4.2687,36.5574,39.9993,7.01624,-4.2236,-10.8298,13.578
-16.9701,-28.7836,-32.6782,46.7371,12.1409,28.8616,24.3431,39.661
-79.4064,13.4639,35.1769,87.8867,-21.5867,-33.6909,162.163,167.026
-20.4488,5.54155,-37.8128,43.3437,-11.9613,4.2355,-20.4794,24.0921
-8.44629,4.34985,-18.0352,20.3848,-4.05312,-0.0731972,-8.78406,9.67492
-25.7709,16.3876,-60.6953,67.9457,-7.19875,4.63215,-16.9385,18.979
-3.84675,16.9706,2.44331,17.5721,-9.26577,2.13586,-12.6439,15.8207
-9.55602,-27.1329,22.5161,36.5307,12.7331,4.17664,-61.5595,63.0012
58.9338,-0.645806,-217.358,225.207,-37.7034,1.10457,-118.349,124.215
-22.6267,1.47127,13.9031,26.5977,8.66091,-0.389326,10.987,13.996
32.9151,-28.3311,2.61482,43.5075,-30.0887,24.1944,-28.6851,48.0994
-26.1017,-0.165454,50.0171,56.4185,-18.12,1.53413,32.4828,37.2268
-43.0407,21.7687,-9.98647,49.2556,35.3469,-22.5684,2.07128,41.9886
15.2129,31.1857,17.2636,38.7559,-16.8475,-25.7101,72.8935,79.1095
-14.3655,32.6446,-57.9766,68.0686,-4.68831,15.8779,-27.7152,32.2837
-28.0477,-15.4112,3.22103,32.1647,-13.1371,-7.44552,2.6994,15.3401
-20.359,-31.6725,-4.06625,37.8706,6.47255,36.6504,-59.9978,70.6038
-1.98622,26.1076,-29.2248,39.2384,-2.21024,10.7044,-9.57625,14.5322
-58.6038,-37.0253,-9.2294,69.9319,7.64905,6.07575,31.938,33.3986
17.4474,0.591516,-36.7526,40.6882,11.6373,0.38796,-24.4075,27.0428
-26.5698,-34.2926,-229.576,233.639,10.8157,37.9228,-63.3902,74.6555
-7.49888,-27.2481,17.4785,33.2295,5.32513,-16.919,14.6698,23.0179
-31.9959,39.75,-210.048,216.157,6.21167,-33.0489,-44.7422,55.9704
-27.6755,1.51477,14.384,31.2272,3.42991,-2.91743,12.6138,13.3938
18.0502,-23.4622,-9.25421,31.0151,-18.6139,14.3635,85.7925,88.9559
-38.6097,-6.62417,173.852,178.211,38.6063,5.64788,54.2126,66.7935
-38.6119,-11.8116,23.7635,46.8521,23.8108,2.64085,-44.0156,50.113
16.2737,20.3906,-11.4919,28.5076,9.72269,4.43096,-41.1131,42.479
-22.8411,-12.594,-31.2258,40.6864,-11.3848,-6.76455,-15.0834,20.0722
-9.91861,-20.5996,1.05673,22.8877,2.50481,7.6254,10.1558,12.945
-8.24207,2.24221,6.71085,10.8631,6.41742,-0.14566,7.14132,9.60282
-8.67834,-61.8472,-36.6756,72.4258,23.32,30.129,-30.7779,48.9783
12.5526,16.5743,-101.354,103.465,-10.684,-14.5969,-49.1949,52.4153
0.176697,25.8647,-6.56971,26.6868,-1.72074,9.64676,-1.83258,9.96947
-16.7711,4.14291,68.8935,71.0264,-4.13541,7.75776,41.842,42.7557
19.3431,16.5386,-23.0668,34.3478,7.92736,5.15049,-8.74847,12.8809
14.5585,-16.5553,-90.5219,93.1678,13.0342,-7.04641,-51.7857,53.8638
32.4643,-23.1464,75.876,85.7139,-16.1277,-33.0398,15.7085,39.9812
-29.308,-7.31582,128.469,131.973,10.7191,-14.2653,-14.7523,23.1525
-18.5749,12.3538,42.8996,48.3532,-9.11526,4.82465,17.0551,19.9312
3.14828,-26.5202,-10.1257,28.5617,-18.1504,-8.93637,11.4133,23.2286
-13.2069,15.2455,-35.1114,40.4928,-1.10522,3.17266,-6.76136,7.55079
-28.1805,36.1886,65.256,79.7628,-2.99169,4.54607,7.55933,9.31513
-37.5466,-24.3679,145.526,152.254,39.7312,17.6984,83.9663,94.563
-29.2121,18.416,105.091,110.619,-7.12497,5.4648,23.465,25.1246
40.5896,24.6233,146.832,154.316,-37.67,-5.50117,37.5638,53.4822
15.5848,7.01885,11.1969,20.4336,10.9743,4.22567,10.5872,15.8238
18.0308,8.68845,66.5671,69.5111,-5.13471,-8.30552,14.4426,17.4341
1.15143,18.5454,-42.2738,46.1773,0.29763,6.06082,-11.9809,13.4304
40.1818,-0.0341482,-2.60761,40.2665,-39.1338,-0.63028,45.109,59.7218
30.3907,18.254,19.7816,40.5972,-24.6342,-11.1574,140.925,143.497
2.39146,25.4354,-83.4212,87.2455,2.29464,23.3647,-72.2954,76.0119
14.57,30.0351,11.6378,35.3532,-16.9558,-23.7691,122.379,125.814
34.7473,-127.724,666.504,679.52,14.8367,-53.3522,274.293,279.827
-37.4159,-11.0275,55.2486,67.6312,29.3255,25.2352,-3.04219,38.8081
-0.466168,-5.82648,1.42251,6.01663,4.80791,2.67786,-14.3139,15.3358
-3.20153,-18.2576,-12.0697,22.1197,-0.872423,-10.7718,-5.18233,11.9858
40.0717,-42.9408,-123.017,136.319,-2.32071,12.6352,10.4121,16.5366
-19.6603,-4.60273,-32.5416,38.2973,-8.22779,-1.29197,-12.4938,15.0157
28.1582,6.31299,-40.0474,49.3613,-15.988,-9.68011,9.83205,21.1188
33.6513,-28.6871,-13.3213,46.1825,-43.3103,4.30669,-51.7251,67.6004
-87.8332,61.753,-45.575,116.641,20.5088,28.8843,1.53561,35.4581
-3.40434,42.6808,36.346,56.163,7.48939,-41.3464,-3.95989,42.2055
-36.0861,16.2383,-11.0434,41.0835,32.7918,-20.0355,35.7411,52.4801
-40.6053,42.1609,21.5793,62.3859,25.5693,-36.4527,-8.85996,45.3993
6.38765,31.5595,-50.0389,59.5038,2.16381,13.7359,-20.5066,24.7767
-15.9071,-8.71008,7.42341,19.5964,7.33516,-16.3433,6.36801,19.0124
-13.9074,32.0483,-21.4964,41.0197,-9.83017,24.6546,-17.1089,31.5786
-18.6548,-6.20853,-17.9142,26.5984,-11.4711,-3.06656,-13.8093,18.2125
55.6336,16.7707,9.63881,58.9005,-29.4152,-19.688,-4.83148,35.7243
5.21119,-20.8329,53.7991,57.9268,1.57859,-18.0161,26.2715,31.8947
17.0339,4.29746,-17.9267,25.0998,4.26037,-4.93388,-0.309711,6.52695
0.165525,-8.47575,3.60233,9.21161,-0.109234,-5.3887,2.37599,5.89123
11.7343,16.8952,65.6416,68.7894,16.3123,8.5528,10.0668,20.9903
13.5484,-14.0231,-7.80295,21.0024,4.17167,2.47323,-16.2078,16.9181
22.7606,12.3064,76.584,80.8369,17.8288,8.42941,58.6874,61.9124
11.0455,-37.0095,21.1309,44.0254,-22.3598,27.8064,-35.0606,50.0242
-15.219,-10.2726,-15.16,23.8114,-6.28999,6.32378,-29.3558,30.6811
1.66977,-21.3979,-18.0754,28.0604,2.89068,-14.7443,-10.2952,18.214
14.1588,1.4159,20.6276,25.0596,5.61546,0.345575,7.7095,9.54465
35.6487,-19.7243,53.6795,67.3897,5.40093,-8.58096,19.0148,21.5494
-21.0572,4.5732,-6.19397,22.4209,11.5404,-8.41008,14.7164,20.506
-10.2258,69.4237,-50.5958,86.511,37.1867,-10.746,-37.3555,53.7938
5.0983,18.1614,56.3671,59.4398,1.33423,-3.39938,7.62391,8.45406
26.475,0.933371,19.9525,33.1649,1.14444,2.9733,6.80759,7.51696
40.0602,23.1854,0.203405,46.2864,-35.1565,-24.6663,17.1636,46.2494
16.3946,-8.36004,45.7174,49.2825,7.30227,-4.01243,20.8024,22.4092
15.8789,19.5315,36.5985,44.4194,3.24709,4.27224,7.28463,9.04835
0.906392,26.3234,-20.5507,33.4079,1.70293,11.6607,-11.9862,16.8093
11.4023,-18.6263,15.5235,26.7945,1.93746,-5.12294,5.39022,7.68531
-0.735606,-38.1263,2.46185,38.2129,1.94993,2.80825,-16.4846,16.8357
-100.996,-2.95883,55.1396,115.106,64.2785,-11.7672,74.6225,99.1903
-25.1956,3.89333,35.1579,43.4288,-4.69155,1.31329,6.58563,8.1925
-31.1846,-40.4114,36.6352,62.8308,21.3668,38.0456,39.9387,59.1534
33.4544,32.2276,-15.547,48.9851,2.29769,7.90246,-9.59116,12.6384
23.0794,38.7994,62.5193,77.115,4.0481,7.58968,12.0021,14.7666
-11.3704,-16.5124,-1.24986,20.0877,-10.564,-16.7383,-4.89726,20.3903
-19.5957,-37.5964,-149.084,154.995,12.0867,30.7283,21.8865,39.615
21.1169,-7.21332,-28.2268,35.9822,-8.75238,3.63404,-22.3666,24.2917
-5.44253,-7.2044,22.775,24.4997,3.20611,-1.73047,5.77436,6.82848
55.1871,39.4388,111.788,130.758,24.5449,21.3151,52.6473,61.8752
43.3017,-20.4019,75.7128,89.5752,-26.4266,19.9228,10.5347,34.7315
-25.549,5.88932,62.9046,68.1501,-10.8039,4.36878,25.8419,28.3483
-41.0092,8.73874,2.86918,42.0281,38.4852,-6.1675,32.3718,50.6665
-23.3013,9.36946,-53.4902,59.0928,-6.42974,6.13211,-9.63665,13.108
19.5447,-40.2402,-187.414,192.679,11.8173,-24.9474,-115.705,118.952
-11.8797,-45.7313,-74.9728,88.6194,8.02928,41.7638,-33.3803,54.0642
-18.605,-10.1756,-18.7722,28.3213,-11.4031,-7.98393,-15.0627,20.5102
-22.4286,2.20813,87.686,90.536,-15.2132,0.884832,53.3418,55.476
21.3133,4.90766,65.6576,69.2046,-20.4022,-6.18671,-7.21778,22.5085
14.7307,-31.6553,-78.1513,85.5961,-4.76017,-7.80152,-1.97491,9.35064
-0.324394,-10.3757,3.07503,10.8272,1.65497,8.96177,4.8911,10.3434
-13.783,37.1543,-69.7626,80.2325,0.66053,-20.4922,17.4078,26.8963
-45.0042,-2.44118,65.0265,79.1189,44.5599,6.39528,75.4035,87.8191
48.764,-8.38973,-32.0172,58.9358,-31.1044,4.21708,14.0888,34.406
14.1221,10.2572,-29.8474,34.5763,13.086,11.3081,-24.6135,30.0824
7.37535,30.2361,-1.30159,31.15,6.18992,5.97315,1.07963,8.67009
-44.8395,79.2941,33.2745,96.9811,20.106,-0.609017,-19.8342,28.2494
15.1573,-14.0618,63.3584,66.6467,-2.97165,2.90135,10.5504,11.3389
45.7027,-1.85392,-47.6697,66.065,10.8217,-0.0314772,-5.79453,12.2759
12.0607,-38.7814,-155.487,160.704,-15.4918,31.0799,-28.8204,45.1286
15.3912,-1.63243,-23.4093,28.0635,-3.86789,0.0056314,-2.44004,4.57445
-15.529,-9.53741,27.7653,33.212,10.7739,11.8403,-16.6442,23.0935
6.81202,7.99286,15.4418,18.6748,-4.01987,-4.33193,20.2854,21.129
-27.6656,-16.1108,38.108,49.7712,9.01614,2.38445,-13.2013,16.1636
23.1911,20.1196,62.7719,69.878,-14.8122,-19.0597,-18.5247,30.4277
17.3546,-2.54321,-11.1613,20.7903,-4.04135,-0.358066,15.8893,16.3994
50.0148,-5.98018,-4.37189,50.5605,-12.2527,9.5507,-73.7201,75.3393
11.7045,-35.6614,31.4237,48.9508,9.30146,9.08824,49.561,51.2388
5.2671,30.6094,-32.3366,44.8368,-11.1307,28.3583,63.1198,70.0871
-7.99039,16.2085,19.2724,26.4197,-1.41774,5.26184,7.87642,9.57842
46.1559,-9.41699,-180.529,186.573,-38.7006,-7.2444,-53.3357,66.2942
-12.4423,51.8861,114.565,126.381,-13.8809,49.3068,109.747,121.113
11.9869,-3.26424,-6.45072,13.9988,7.3929,0.12015,6.94976,10.1479
-51.4415,16.2596,-32.2102,62.834,27.6152,-9.33718,-81.597,86.648
23.4505,4.75023,-91.3719,94.4528,-3.14389,1.88885,4.90828,6.12815
52.0648,-17.7742,-37.8677,66.788,10.0916,-2.70777,-4.10988,11.2283
-36.6235,19.4992,-59.3657,72.4279,-17.7267,11.6281,-28.7098,35.6891
-16.0937,7.13827,63.6438,66.0341,16.3848,-1.74262,-24.2995,29.3595
13.9945,15.9807,0.692787,21.2537,6.72774,5.88003,1.13465,9.00754
46.4009,15.8975,126.145,135.345,-37.234,-16.5584,147.869,153.381
22.9267,16.7678,-21.6105,35.6905,9.0142,-9.378,-14.6501,19.5919
-9.73806,-18.2037,5.99069,21.4966,-1.47257,-3.42309,1.68306,4.09022
10.3456,-28.5716,15.8052,34.2518,2.88488,-12.9474,5.66048,14.4225
-21.4924,40.4611,47.7962,66.2081,24.4126,-19.1014,153.69,156.785
-23.4644,-0.0341626,-0.0410178,23.4647,-17.6364,10.4674,41.3191,46.1291
-10.8345,47.6366,111.859,122.062,7.05886,-15.5747,12.1495,20.9767
50.0777,-36.5315,-35.396,71.3808,-2.52705,3.12071,-14.8994,15.4314
9.60627,14.7304,80.0625,81.9712,3.80927,4.5163,25.2284,25.9112
8.43362,8.06306,26.588,29.0357,-5.36013,-2.5294,8.44253,10.3158
-9.84228,16.0249,18.8834,26.6507,-4.87624,8.13399,9.47675,13.4074
14.3813,9.08859,-7.72142,18.683,7.5451,3.97894,-2.21766,8.81418
-13.202,-17.1774,-76.3168,79.3324,4.46784,-4.94391,-3.76302,7.65345
-15.1366,13.4259,-26.552,33.3826,-6.38967,5.67869,-13.1538,15.6879
25.5769,-30.2117,105.929,113.083,-30.3097,21.7104,29.6865,47.6584
-33.5853,-1.46014,-44.5099,55.7786,4.31131,14.3307,37.5502,40.4226
-0.0795605,-27.1154,-29.9588,40.4078,3.73574,25.4931,-36.0589,44.3183
-16.1451,-8.31478,30.1003,35.1545,-2.27303,-7.4627,19.2528,20.7735
49.2422,5.66386,-2.63819,49.6372,-37.228,-7.40243,-19.9884,42.8983
7.6358,24.5109,-55.8546,61.4722,6.27212,15.0747,-32.0346,35.9557
-40.8479,17.5952,-2.00441,44.5216,41.3412,-11.1928,-29.2836,51.8837
27.5646,-6.74167,32.0591,42.8142,2.33296,3.80478,3.07597,5.42142
-2.46784,21.1394,-6.0097,22.1154,9.63093,-5.03017,4.88345,11.9129
-25.5045,58.4988,119.02,135.05,19.6309,-24.1405,73.9625,80.2409
-5.86865,60.819,-31.1767,68.5958,20.475,-22.5679,-62.7424,69.7507
-19.8584,-50.9963,-76.9582,94.4328,-20.9498,34.9847,9.95988,41.9766
-37.0039,10.4558,42.9128,57.6206,36.3754,-10.099,-9.1116,38.8354
9.42094,18.7402,-8.70055,22.7081,3.14604,10.6551,-4.48607,11.9818
3.9429,-6.64697,7.59927,10.8392,-3.91335,-6.51337,11.5533,13.8285
15.3927,10.1781,-11.241,21.6079,8.968,5.90476,-4.73838,11.7369
15.9925,8.96626,12.857,22.3935,9.05585,7.72949,7.37031,14.0031
7.24908,-58.3836,50.0074,77.2137,-7.21621,20.9618,-14.1134,26.2806
-31.7255,5.23598,21.2095,38.5199,-12.1453,8.0179,-71.2283,72.6999
-17.0715,10.3817,-16.1846,25.7132,8.24016,-4.27949,-13.8309,16.6589
-31.0363,-33.5112,-35.5106,57.8556,25.8209,34.5913,-40.4356,59.1467
23.5878,21.7442,26.9716,41.9127,11.3527,7.17849,10.8253,17.2515
20.5331,-40.77,-50.4272,68.0199,-9.81847,11.5146,-4.92165,15.9129
-19.1567,11.4839,-57.3219,61.5196,5.25858,-6.08538,-44.2432,44.9684
-25.5238,34.729,94.9336,104.259,-2.7487,5.27366,-9.87383,11.5269
-14.6223,-43.4378,-15.4076,48.3535,11.9955,40.81,-30.548,52.3693
-63.0279,18.6764,14.23,67.2594,32.9046,2.00604,5.57348,33.4336
46.2151,-21.1334,35.1444,61.7867,-34.4885,23.7231,26.9159,49.7666
-14.0215,12.2666,5.41669,19.4017,14.4322,-2.1253,17.5086,22.7897
-33.1165,9.86586,65.8682,74.3819,29.4188,-1.83769,65.9246,72.2143
-27.0146,-13.072,56.9079,64.3365,16.3933,-13.9405,-19.8141,29.2521
13.6169,-18.1218,9.22468,24.473,-10.3549,15.819,-20.8481,28.1447
-18.903,6.91249,94.4201,96.5416,-8.8925,3.7024,36.1218,37.3842
-4.63394,-16.2322,26.1267,31.1059,-3.48082,-16.0075,28.9438,33.2583
-24.1529,21.5077,-161.876,165.076,-22.1721,22.51,-148.815,152.132
-51.9051,38.7348,-316.036,322.604,17.573,-33.8372,-124.565,130.27
111.863,-38.5164,168.421,205.822,-4.71875,9.04263,36.3152,37.7205
-42.9198,10.0702,-43.1526,61.6902,38.1984,-5.5632,0.346269,38.6031
-33.7976,9.81773,-20.8976,40.9314,-11.1927,3.19806,-6.84586,13.5049
26.3584,46.6929,-81.4299,97.4979,12.717,17.7769,-32.7691,39.3899
-14.4848,13.0386,-71.5835,74.1891,6.4862,-14.3298,-24.93,29.4776
-0.146027,-8.4213,12.0619,14.7119,0.853093,6.96813,9.40336,11.7353
9.4575,-3.45919,-55.9775,56.8762,-1.06208,4.16787,-20.9045,21.3427
-67.8279,-4.67658,166.822,180.145,14.2722,0.124245,-2.98718,14.5824
-0.358792,-13.7292,-8.82095,16.323,-0.490703,4.86177,1.50856,5.11512
-3.61763,-16.5782,-11.0117,20.2285,1.95078,2.29178,-9.48906,9.95546
36.4921,-30.9017,11.5819,49.201,-28.8642,32.4452,32.8932,54.4776
15.2806,-11.9952,12.4883,23.0944,3.00389,3.20638,3.68409,5.7348
3.41399,-8.78003,1.57958,9.55251,5.01039,-0.655847,2.44127,5.61294
-1.25842,-21.2732,-9.32324,23.2608,2.51261,9.85038,3.37621,10.7123
-18.9888,20.9706,9.95589,29.9912,-9.45782,4.28925,6.2431,12.1176
27.728,-40.6388,274.695,279.066,-19.3232,38.814,131.238,138.215
21.9638,59.3866,54.502,83.5443,-21.8128,9.77706,-25.7153,35.1095
-2.90038,12.3608,-1.64081,12.8026,4.71703,-8.14109,-35.7319,36.9501
-24.505,8.10239,105.021,108.146,3.11736,-0.700703,6.82355,7.53532
32.9009,35.2134,-38.9005,61.9331,-25.4414,-28.4017,-6.4915,38.679
17.8891,1.14227,0.779784,17.9428,12.6224,1.9344,-0.26448,12.7729
-6.70608,-33.9838,83.5247,90.4227,7.72227,8.52835,11.8387,16.5086
14.1616,5.64839,-1.24649,15.2977,5.91067,-1.51078,31.4769,32.0629
-47.5738,33.0329,-35.2229,67.7872,6.92363,-8.56098,13.4173,17.3569
10.0533,-11.466,-8.09559,17.2652,8.39538,-11.6304,-11.3565,18.2956
36.4449,-32.7262,-142.237,150.435,-31.7148,11.4573,-80.1783,86.9809
15.2265,29.1274,17.9912,37.4692,5.7286,14.0873,8.49204,17.4182
3.92948,-4.1353,-16.6896,17.6379,-5.03337,-2.62024,8.38077,10.1217
-8.71562,-20.8322,-49.4741,54.3842,-6.89276,-10.2979,-26.9238,29.6388
19.064,32.6997,-44.8974,58.7239,-15.3044,-18.1267,29.8685,38.1437
-18.1824,-9.21839,65.3524,68.4582,7.00355,4.77484,-15.3711,17.5537
44.3454,3.00964,20.3761,48.8955,-35.7949,-0.0171591,-3.30035,35.9469
3.68504,-60.7927,-37.9472,71.7589,-7.76405,26.2003,11.8407,29.7817
32.1474,7.91557,-82.9856,89.3461,-4.97083,2.33383,13.0847,14.1907
-30.8373,23.5803,-32.7113,50.7643,20.8904,7.12739,-16.1046,27.3236
-31.6302,-33.262,41.4668,61.8574,33.8946,23.967,90.4854,99.5534
15.0156,-28.0203,-157.934,161.102,-13.507,21.9197,-8.21219,27.0252
9.39055,7.04907,18.9344,22.2799,-3.74303,-0.849346,5.34421,6.58053
30.0373,-2.22237,57.1763,64.6245,-9.41413,-0.455348,-0.251852,9.42909
-7.21074,18.214,-13.4488,23.7619,-3.96051,8.32923,-8.94914,12.8515
6.76686,9.1887,7.01835,13.3974,-2.6752,-1.81525,6.09492,6.90008
-37.5116,-143.109,229.775,273.284,-5.09957,-29.1235,43.8089,52.8527
38.0006,-9.92335,99.0931,106.593,31.6124,-18.1214,-11.7272,38.2788
-17.8973,1.6562,41.8947,45.5876,7.08145,0.0441746,15.1847,16.7552
-3.15514,18.6066,25.9861,32.1162,-1.98415,-9.29948,17.8129,20.1923
-2.17884,46.2025,5.54437,46.5851,-11.2973,-40.0921,34.4302,54.0412
-20.7159,-1.1237,36.9652,42.3892,-11.3538,-0.160682,19.594,22.6466
4.90031,-17.9607,19.988,27.3154,13.9087,11.1842,56.4308,59.186
1.32281,19.5318,-11.8302,22.8737,0.707593,13.5323,-6.23849,14.9182
17.5977,20.6687,42.5041,50.433,-3.69063,-7.66492,4.80408,9.77047
-22.1921,-11.3605,121.353,123.888,-7.19234,-5.55001,40.4997,41.5063
-18.577,-4.36826,-34.1266,39.1001,-9.09869,-2.28065,-18.9706,21.1632
6.06964,-32.2499,55.5009,64.4768,-1.54885,2.86833,13.2377,13.6335
6.88517,27.4965,-14.7453,31.9515,10.9123,3.19384,-8.69603,14.3148
